01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala ,09. Símbolo,10. Valor
1977,Finlândia,,,,,, por 1000 pessoas,,13.9
1977,França,,,,,, por 1000 pessoas,x,
1977,Grécia,,,,,, por 1000 pessoas,,15.4
1977,Hungria,,,,,, por 1000 pessoas,,16.7
1977,Irlanda,,,,,, por 1000 pessoas,,21.0
1977,Itália,,,,,, por 1000 pessoas,,13.2
1977,Letónia,,,,,, por 1000 pessoas,,13.8
1977,Lituânia,,,,,, por 1000 pessoas,,15.5
1977,Luxemburgo,,,,,, por 1000 pessoas,,11.2
1977,Malta,,,,,, por 1000 pessoas,,18.9
1977,Países Baixos,,,,,, por 1000 pessoas,,12.5
1977,Polónia,,,,,, por 1000 pessoas,,19.2
1977,Portugal,,,,,, por 1000 pessoas,,19.1
1977,Roménia,,,,,, por 1000 pessoas,,19.5
1977,Suécia,,,,,, por 1000 pessoas,,11.6
1978,,Portugal,,,,, por 1000 pessoas,,17.5
1978,Alemanha,,,,,, por 1000 pessoas,,9.4
1978,Áustria,,,,,, por 1000 pessoas,,11.3
1978,Bélgica,,,,,, por 1000 pessoas,,12.5
1978,Bulgária,,,,,, por 1000 pessoas,,15.5
1978,Chéquia,,,,,, por 1000 pessoas,,17.5
1978,Chipre,,,,,, por 1000 pessoas,,18.8
1978,Croácia,,,,,, por 1000 pessoas,,15.0
1978,Dinamarca,,,,,, por 1000 pessoas,,12.2
1978,Eslováquia,,,,,, por 1000 pessoas,,20.5
1978,Eslovénia,,,,,, por 1000 pessoas,,16.3
1978,Espanha,,,,,, por 1000 pessoas,,17.3
1978,Estónia,,,,,, por 1000 pessoas,,15.0
1978,Finlândia,,,,,, por 1000 pessoas,,13.5
1978,França,,,,,, por 1000 pessoas,x,
1978,Grécia,,,,,, por 1000 pessoas,,15.5
1978,Hungria,,,,,, por 1000 pessoas,,15.7
1978,Irlanda,,,,,, por 1000 pessoas,,21.1
1978,Itália,,,,,, por 1000 pessoas,,12.6
1978,Letónia,,,,,, por 1000 pessoas,,13.7
1978,Lituânia,,,,,, por 1000 pessoas,,15.3
1978,Luxemburgo,,,,,, por 1000 pessoas,,11.2
1978,Malta,,,,,, por 1000 pessoas,,18.2
1978,Países Baixos,,,,,, por 1000 pessoas,,12.6
1978,Polónia,,,,,, por 1000 pessoas,,19.1
1978,Portugal,,,,,, por 1000 pessoas,,17.5
1978,Roménia,,,,,, por 1000 pessoas,,19.0
1978,Suécia,,,,,, por 1000 pessoas,,11.3
1979,,Portugal,,,,, por 1000 pessoas,,16.6
1979,Alemanha,,,,,, por 1000 pessoas,,9.5
1979,Áustria,,,,,, por 1000 pessoas,,11.4
1979,Bélgica,,,,,, por 1000 pessoas,,12.6
1979,Bulgária,,,,,, por 1000 pessoas,,15.3
1979,Chéquia,,,,,, por 1000 pessoas,,16.7
1979,Chipre,,,,,, por 1000 pessoas,,19.7
1979,Croácia,,,,,, por 1000 pessoas,,15.1
1979,Dinamarca,,,,,, por 1000 pessoas,,11.6
1979,Eslováquia,,,,,, por 1000 pessoas,,20.3
1979,Eslovénia,,,,,, por 1000 pessoas,,16.3
1979,Espanha,,,,,, por 1000 pessoas,,16.2
1979,Estónia,,,,,, por 1000 pessoas,,14.9
1979,Finlândia,,,,,, por 1000 pessoas,,13.3
1979,França,,,,,, por 1000 pessoas,x,
1979,Grécia,,,,,, por 1000 pessoas,,15.5
1979,Hungria,,,,,, por 1000 pessoas,,15.0
1979,Irlanda,,,,,, por 1000 pessoas,,21.5
1979,Itália,,,,,, por 1000 pessoas,,11.9
1979,Letónia,,,,,, por 1000 pessoas,,13.8
1979,Lituânia,,,,,, por 1000 pessoas,,15.3
1979,Luxemburgo,,,,,, por 1000 pessoas,,11.2
1979,Malta,,,,,, por 1000 pessoas,,18.6
1979,Países Baixos,,,,,, por 1000 pessoas,,12.5
1979,Polónia,,,,,, por 1000 pessoas,,19.6
1979,Portugal,,,,,, por 1000 pessoas,,16.6
1979,Roménia,,,,,, por 1000 pessoas,,18.6
1979,Suécia,,,,,, por 1000 pessoas,,11.6
1980,,Portugal,,,,, por 1000 pessoas,,16.2
1980,Alemanha,,,,,, por 1000 pessoas,,10.1
1980,Áustria,,,,,, por 1000 pessoas,,12.0
1980,Bélgica,,,,,, por 1000 pessoas,,12.6
1980,Bulgária,,,,,, por 1000 pessoas,,14.5
1980,Chéquia,,,,,, por 1000 pessoas,,14.9
1980,Chipre,,,,,, por 1000 pessoas,,20.4
1980,Croácia,,,,,, por 1000 pessoas,,14.8
1980,Dinamarca,,,,,, por 1000 pessoas,,11.2
1980,Eslováquia,,,,,, por 1000 pessoas,,19.1
1980,Eslovénia,,,,,, por 1000 pessoas,,15.7
1980,Espanha,,,,,, por 1000 pessoas,,15.2
1980,Estónia,,,,,, por 1000 pessoas,,15.0
1980,Finlândia,,,,,, por 1000 pessoas,,13.2
1980,França,,,,,, por 1000 pessoas,x,
1980,Grécia,,,,,, por 1000 pessoas,,15.4
1980,Hungria,,,,,, por 1000 pessoas,,13.9
1980,Irlanda,,,,,, por 1000 pessoas,,21.7
1980,Itália,,,,,, por 1000 pessoas,,11.3
1980,Letónia,,,,,, por 1000 pessoas,,14.1
1980,Lituânia,,,,,, por 1000 pessoas,,15.2
1980,Luxemburgo,,,,,, por 1000 pessoas,,11.4
1980,Malta,,,,,, por 1000 pessoas,,17.7
1980,Países Baixos,,,,,, por 1000 pessoas,,12.8
1980,Polónia,,,,,, por 1000 pessoas,,19.6
1980,Portugal,,,,,, por 1000 pessoas,,16.2
1980,Roménia,,,,,, por 1000 pessoas,,18.0
1980,Suécia,,,,,, por 1000 pessoas,,11.7
1981,,Portugal,,,,, por 1000 pessoas,,15.4
1981,Alemanha,,,,,, por 1000 pessoas,,10.1
1981,Áustria,,,,,, por 1000 pessoas,,12.4
1981,Bélgica,,,,,, por 1000 pessoas,,12.6
1981,Bulgária,,,,,, por 1000 pessoas,,14.0
1981,Chéquia,,,,,, por 1000 pessoas,,14.0
1981,Chipre,,,,,, por 1000 pessoas,,19.5
1981,Croácia,,,,,, por 1000 pessoas,,14.6
1981,Dinamarca,,,,,, por 1000 pessoas,,10.4
1981,Eslováquia,,,,,, por 1000 pessoas,,18.6
1981,Eslovénia,,,,,, por 1000 pessoas,,15.3
1981,Espanha,,,,,, por 1000 pessoas,,14.1
1981,Estónia,,,,,, por 1000 pessoas,,15.4
1981,Finlândia,,,,,, por 1000 pessoas,,13.2
1981,França,,,,,, por 1000 pessoas,x,
1981,Grécia,,,,,, por 1000 pessoas,,14.5
1981,Hungria,,,,,, por 1000 pessoas,,13.3
1981,Irlanda,,,,,, por 1000 pessoas,,20.9
1981,Itália,,,,,, por 1000 pessoas,,11.0
1981,Letónia,,,,,, por 1000 pessoas,,14.2
1981,Lituânia,,,,,, por 1000 pessoas,,15.2
1981,Luxemburgo,,,,,, por 1000 pessoas,,12.1
1981,Malta,,,,,, por 1000 pessoas,,16.6
1981,Países Baixos,,,,,, por 1000 pessoas,,12.5
1981,Polónia,,,,,, por 1000 pessoas,,19.0
1981,Portugal,,,,,, por 1000 pessoas,,15.4
1981,Roménia,,,,,, por 1000 pessoas,,17.0
1981,Suécia,,,,,, por 1000 pessoas,,11.3
1982,,Portugal,,,,, por 1000 pessoas,,15.2
1982,Alemanha,,,,,, por 1000 pessoas,,10.1
1982,Áustria,,,,,, por 1000 pessoas,,12.5
1982,Bélgica,,,,,, por 1000 pessoas,,12.2
1982,Bulgária,,,,,, por 1000 pessoas,,13.9
1982,Chéquia,,,,,, por 1000 pessoas,,13.7
1982,Chipre,,,,,, por 1000 pessoas,,20.7
1982,Croácia,,,,,, por 1000 pessoas,,14.4
1982,Dinamarca,,,,,, por 1000 pessoas,,10.3
1982,Eslováquia,,,,,, por 1000 pessoas,,18.3
1982,Eslovénia,,,,,, por 1000 pessoas,,15.1
1982,Espanha,,,,,, por 1000 pessoas,,13.6
1982,Estónia,,,,,, por 1000 pessoas,,15.4
1982,Finlândia,,,,,, por 1000 pessoas,,13.7
1982,França,,,,,, por 1000 pessoas,x,
1982,Grécia,,,,,, por 1000 pessoas,,14.0
1982,Hungria,,,,,, por 1000 pessoas,,12.5
1982,Irlanda,,,,,, por 1000 pessoas,,20.3
1982,Itália,,,,,, por 1000 pessoas,,10.9
1982,Letónia,,,,,, por 1000 pessoas,,14.8
1982,Lituânia,,,,,, por 1000 pessoas,,15.4
1982,Luxemburgo,,,,,, por 1000 pessoas,,11.8
1982,Malta,,,,,, por 1000 pessoas,,18.1
1982,Países Baixos,,,,,, por 1000 pessoas,,12.0
1982,Polónia,,,,,, por 1000 pessoas,,19.5
1982,Portugal,,,,,, por 1000 pessoas,,15.2
1982,Roménia,,,,,, por 1000 pessoas,,15.3
1982,Suécia,,,,,, por 1000 pessoas,,11.1
1983,,Portugal,,,,, por 1000 pessoas,,14.5
1983,Alemanha,,,,,, por 1000 pessoas,,9.7
1983,Áustria,,,,,, por 1000 pessoas,,11.9
1983,Bélgica,,,,,, por 1000 pessoas,,11.9
1983,Bulgária,,,,,, por 1000 pessoas,,13.8
1983,Chéquia,,,,,, por 1000 pessoas,,13.3
1983,Chipre,,,,,, por 1000 pessoas,,20.6
1983,Croácia,,,,,, por 1000 pessoas,,14.1
1983,Dinamarca,,,,,, por 1000 pessoas,,9.9
1983,Eslováquia,,,,,, por 1000 pessoas,,18.1
1983,Eslovénia,,,,,, por 1000 pessoas,,14.1
1983,Espanha,,,,,, por 1000 pessoas,,12.7
1983,Estónia,,,,,, por 1000 pessoas,,16.0
1983,Finlândia,,,,,, por 1000 pessoas,,13.8
1983,França,,,,,, por 1000 pessoas,x,
1983,Grécia,,,,,, por 1000 pessoas,,13.5
1983,Hungria,,,,,, por 1000 pessoas,,11.9
1983,Irlanda,,,,,, por 1000 pessoas,,19.1
1983,Itália,,,,,, por 1000 pessoas,,10.6
1983,Letónia,,,,,, por 1000 pessoas,,15.9
1983,Lituânia,,,,,, por 1000 pessoas,,16.5
1983,Luxemburgo,,,,,, por 1000 pessoas,,11.4
1983,Malta,,,,,, por 1000 pessoas,,17.1
1983,Países Baixos,,,,,, por 1000 pessoas,,11.8
1983,Polónia,,,,,, por 1000 pessoas,,19.8
1983,Portugal,,,,,, por 1000 pessoas,,14.5
1983,Roménia,,,,,, por 1000 pessoas,,14.3
1983,Suécia,,,,,, por 1000 pessoas,,11.0
1984,,Portugal,,,,, por 1000 pessoas,,14.3
1984,Alemanha,,,,,, por 1000 pessoas,,9.5
1984,Áustria,,,,,, por 1000 pessoas,,11.8
1984,Bélgica,,,,,, por 1000 pessoas,,11.7
1984,Bulgária,,,,,, por 1000 pessoas,,13.6
1984,Chéquia,,,,,, por 1000 pessoas,,13.3
1984,Chipre,,,,,, por 1000 pessoas,,20.6
1984,Croácia,,,,,, por 1000 pessoas,,13.9
1984,Dinamarca,,,,,, por 1000 pessoas,,10.1
1984,Eslováquia,,,,,, por 1000 pessoas,,17.7
1984,Eslovénia,,,,,, por 1000 pessoas,,13.6
1984,Espanha,,,,,, por 1000 pessoas,,12.3
1984,Estónia,,,,,, por 1000 pessoas,,16.0
1984,Finlândia,,,,,, por 1000 pessoas,,13.3
1984,França,,,,,, por 1000 pessoas,x,
1984,Grécia,,,,,, por 1000 pessoas,,12.7
1984,Hungria,,,,,, por 1000 pessoas,,11.8
1984,Irlanda,,,,,, por 1000 pessoas,,18.1
1984,Itália,,,,,, por 1000 pessoas,,10.4
1984,Letónia,,,,,, por 1000 pessoas,,15.9
1984,Lituânia,,,,,, por 1000 pessoas,,16.4
1984,Luxemburgo,,,,,, por 1000 pessoas,,11.5
1984,Malta,,,,,, por 1000 pessoas,,16.9
1984,Países Baixos,,,,,, por 1000 pessoas,,12.1
1984,Polónia,,,,,, por 1000 pessoas,,19.0
1984,Portugal,,,,,, por 1000 pessoas,,14.3
1984,Roménia,,,,,, por 1000 pessoas,,15.5
1984,Suécia,,,,,, por 1000 pessoas,,11.3
1985,,Portugal,,,,, por 1000 pessoas,,13.0
1985,Alemanha,,,,,, por 1000 pessoas,,9.6
1985,Áustria,,,,,, por 1000 pessoas,,11.6
1985,Bélgica,,,,,, por 1000 pessoas,,11.6
1985,Bulgária,,,,,, por 1000 pessoas,,13.3
1985,Chéquia,,,,,, por 1000 pessoas,,13.1
1985,Chipre,,,,,, por 1000 pessoas,,19.5
1985,Croácia,,,,,, por 1000 pessoas,,13.3
1985,Dinamarca,,,,,, por 1000 pessoas,,10.5
1985,Eslováquia,,,,,, por 1000 pessoas,,17.5
1985,Eslovénia,,,,,, por 1000 pessoas,,13.4
1985,Espanha,,,,,, por 1000 pessoas,,11.9
1985,Estónia,,,,,, por 1000 pessoas,,15.5
1985,Finlândia,,,,,, por 1000 pessoas,,12.8
1985,França,,,,,, por 1000 pessoas,x,
1985,Grécia,,,,,, por 1000 pessoas,,11.7
1985,Hungria,,,,,, por 1000 pessoas,,12.2
1985,Irlanda,,,,,, por 1000 pessoas,,17.6
1985,Itália,,,,,, por 1000 pessoas,,10.2
1985,Letónia,,,,,, por 1000 pessoas,,15.4
1985,Lituânia,,,,,, por 1000 pessoas,,16.5
1985,Luxemburgo,,,,,, por 1000 pessoas,,11.2
1985,Malta,,,,,, por 1000 pessoas,,16.1
1985,Países Baixos,,,,,, por 1000 pessoas,,12.3
1985,Polónia,,,,,, por 1000 pessoas,,18.3
1985,Portugal,,,,,, por 1000 pessoas,,13.0
1985,Roménia,,,,,, por 1000 pessoas,,15.8
1985,Suécia,,,,,, por 1000 pessoas,,11.8
1986,,Portugal,,,,, por 1000 pessoas,,12.6
1986,Alemanha,,,,,, por 1000 pessoas,,10.2
1986,Áustria,,,,,, por 1000 pessoas,,11.5
1986,Bélgica,,,,,, por 1000 pessoas,,11.9
1986,Bulgária,,,,,, por 1000 pessoas,,13.4
1986,Chéquia,,,,,, por 1000 pessoas,,12.9
1986,Chipre,,,,,, por 1000 pessoas,,19.5
1986,Croácia,,,,,, por 1000 pessoas,,12.8
1986,Dinamarca,,,,,, por 1000 pessoas,,10.8
1986,Eslováquia,,,,,, por 1000 pessoas,,16.8
1986,Eslovénia,,,,,, por 1000 pessoas,,13.0
1986,Espanha,,,,,, por 1000 pessoas,,11.4
1986,Estónia,,,,,, por 1000 pessoas,,15.7
1986,Finlândia,,,,,, por 1000 pessoas,,12.3
1986,França,,,,,, por 1000 pessoas,x,
1986,Grécia,,,,,, por 1000 pessoas,,11.3
1986,Hungria,,,,,, por 1000 pessoas,,12.1
1986,Irlanda,,,,,, por 1000 pessoas,,17.4
1986,Itália,,,,,, por 1000 pessoas,,9.8
1986,Letónia,,,,,, por 1000 pessoas,,16.1
1986,Lituânia,,,,,, por 1000 pessoas,,16.7
1986,Luxemburgo,,,,,, por 1000 pessoas,,11.7
1986,Malta,,,,,, por 1000 pessoas,,15.3
1986,Países Baixos,,,,,, por 1000 pessoas,,12.7
1986,Polónia,,,,,, por 1000 pessoas,,17.0
1986,Portugal,,,,,, por 1000 pessoas,,12.6
1986,Roménia,,,,,, por 1000 pessoas,,16.5
1986,Suécia,,,,,, por 1000 pessoas,,12.2
1987,,Portugal,,,,, por 1000 pessoas,,12.3
1987,Alemanha,,,,,, por 1000 pessoas,,10.5
1987,Áustria,,,,,, por 1000 pessoas,,11.4
1987,Bélgica,,,,,, por 1000 pessoas,,11.9
1987,Bulgária,,,,,, por 1000 pessoas,,13.0
1987,Chéquia,,,,,, por 1000 pessoas,,12.7
1987,Chipre,,,,,, por 1000 pessoas,,18.7
1987,Croácia,,,,,, por 1000 pessoas,,12.5
1987,Dinamarca,,,,,, por 1000 pessoas,,11.0
1987,Eslováquia,,,,,, por 1000 pessoas,,16.1
1987,Eslovénia,,,,,, por 1000 pessoas,,12.9
1987,Espanha,,,,,, por 1000 pessoas,,11.0
1987,Estónia,,,,,, por 1000 pessoas,,16.2
1987,Finlândia,,,,,, por 1000 pessoas,,12.1
1987,França,,,,,, por 1000 pessoas,x,
1987,Grécia,,,,,, por 1000 pessoas,,10.6
1987,Hungria,,,,,, por 1000 pessoas,,11.9
1987,Irlanda,,,,,, por 1000 pessoas,,16.5
1987,Itália,,,,,, por 1000 pessoas,,9.7
1987,Letónia,,,,,, por 1000 pessoas,,16.0
1987,Lituânia,,,,,, por 1000 pessoas,,16.4
1987,Luxemburgo,,,,,, por 1000 pessoas,,11.4
1987,Malta,,,,,, por 1000 pessoas,,15.4
1987,Países Baixos,,,,,, por 1000 pessoas,,12.7
1987,Polónia,,,,,, por 1000 pessoas,,16.1
1987,Portugal,,,,,, por 1000 pessoas,,12.3
1987,Roménia,,,,,, por 1000 pessoas,,16.7
1987,Suécia,,,,,, por 1000 pessoas,,12.5
1988,,Portugal,,,,, por 1000 pessoas,,12.2
1988,Alemanha,,,,,, por 1000 pessoas,,11.0
1988,Áustria,,,,,, por 1000 pessoas,,11.6
1988,Bélgica,,,,,, por 1000 pessoas,,12.1
1988,Bulgária,,,,,, por 1000 pessoas,,13.1
1988,Chéquia,,,,,, por 1000 pessoas,,12.8
1988,Chipre,,,,,, por 1000 pessoas,,19.2
1988,Croácia,,,,,, por 1000 pessoas,,12.3
1988,Dinamarca,,,,,, por 1000 pessoas,,11.5
1988,Eslováquia,,,,,, por 1000 pessoas,,15.9
1988,Eslovénia,,,,,, por 1000 pessoas,,12.6
1988,Espanha,,,,,, por 1000 pessoas,,10.8
1988,Estónia,,,,,, por 1000 pessoas,,16.0
1988,Finlândia,,,,,, por 1000 pessoas,,12.8
1988,França,,,,,, por 1000 pessoas,x,
1988,Grécia,,,,,, por 1000 pessoas,,10.7
1988,Hungria,,,,,, por 1000 pessoas,,11.7
1988,Irlanda,,,,,, por 1000 pessoas,,15.5
1988,Itália,,,,,, por 1000 pessoas,,10.1
1988,Letónia,,,,,, por 1000 pessoas,,15.6
1988,Lituânia,,,,,, por 1000 pessoas,,15.5
1988,Luxemburgo,,,,,, por 1000 pessoas,,12.3
1988,Malta,,,,,, por 1000 pessoas,,15.9
1988,Países Baixos,,,,,, por 1000 pessoas,,12.6
1988,Polónia,,,,,, por 1000 pessoas,,15.6
1988,Portugal,,,,,, por 1000 pessoas,,12.2
1988,Roménia,,,,,, por 1000 pessoas,,16.5
1988,Suécia,,,,,, por 1000 pessoas,,13.3
1989,,Portugal,,,,, por 1000 pessoas,,11.8
1989,Alemanha,,,,,, por 1000 pessoas,,11.0
1989,Áustria,,,,,, por 1000 pessoas,,11.6
1989,Bélgica,,,,,, por 1000 pessoas,,12.2
1989,Bulgária,,,,,, por 1000 pessoas,,12.6
1989,Chéquia,,,,,, por 1000 pessoas,,12.4
1989,Chipre,,,,,, por 1000 pessoas,,18.1
1989,Croácia,,,,,, por 1000 pessoas,,11.7
1989,Dinamarca,,,,,, por 1000 pessoas,,12.0
1989,Eslováquia,,,,,, por 1000 pessoas,,15.2
1989,Eslovénia,,,,,, por 1000 pessoas,,11.7
1989,Espanha,,,,,, por 1000 pessoas,,10.5
1989,Estónia,,,,,, por 1000 pessoas,,15.5
1989,Finlândia,,,,,, por 1000 pessoas,,12.8
1989,França,,,,,, por 1000 pessoas,x,
1989,Grécia,,,,,, por 1000 pessoas,,10.1
1989,Hungria,,,,,, por 1000 pessoas,,11.8
1989,Irlanda,,,,,, por 1000 pessoas,,14.8
1989,Itália,,,,,, por 1000 pessoas,,9.9
1989,Letónia,,,,,, por 1000 pessoas,,14.6
1989,Lituânia,,,,,, por 1000 pessoas,,15.1
1989,Luxemburgo,,,,,, por 1000 pessoas,,12.4
1989,Malta,,,,,, por 1000 pessoas,,15.9
1989,Países Baixos,,,,,, por 1000 pessoas,,12.7
1989,Polónia,,,,,, por 1000 pessoas,,14.9
1989,Portugal,,,,,, por 1000 pessoas,,11.8
1989,Roménia,,,,,, por 1000 pessoas,,16.0
1989,Suécia,,,,,, por 1000 pessoas,,13.7
1990,,Portugal,,,,, por 1000 pessoas,,11.6
1990,Alemanha,,,,,, por 1000 pessoas,,11.5
1990,Áustria,,,,,, por 1000 pessoas,,11.8
1990,Bélgica,,,,,, por 1000 pessoas,,12.4
1990,Bulgária,,,,,, por 1000 pessoas,,12.1
1990,Chéquia,,,,,, por 1000 pessoas,,12.6
1990,Chipre,,,,,, por 1000 pessoas,,18.3
1990,Croácia,,,,,, por 1000 pessoas,,11.6
1990,Dinamarca,,,,,, por 1000 pessoas,,12.3
1990,Eslováquia,,,,,, por 1000 pessoas,,15.1
1990,Eslovénia,,,,,, por 1000 pessoas,,11.2
1990,Espanha,,,,,, por 1000 pessoas,,10.3
1990,Estónia,,,,,, por 1000 pessoas,,14.2
1990,Finlândia,,,,,, por 1000 pessoas,,13.1
1990,França,,,,,, por 1000 pessoas,x,
1990,Grécia,,,,,, por 1000 pessoas,,10.0
1990,Hungria,,,,,, por 1000 pessoas,,12.1
1990,Irlanda,,,,,, por 1000 pessoas,,15.1
1990,Itália,,,,,, por 1000 pessoas,,10.0
1990,Letónia,,,,,, por 1000 pessoas,,14.2
1990,Lituânia,,,,,, por 1000 pessoas,,15.4
1990,Luxemburgo,,,,,, por 1000 pessoas,,12.9
1990,Malta,,,,,, por 1000 pessoas,,15.2
1990,Países Baixos,,,,,, por 1000 pessoas,,13.2
1990,Polónia,,,,,, por 1000 pessoas,,14.4
1990,Portugal,,,,,, por 1000 pessoas,,11.7
1990,Roménia,,,,,, por 1000 pessoas,,13.6
1990,Suécia,,,,,, por 1000 pessoas,,14.5
1991,,Portugal,,,,, por 1000 pessoas,,11.7
1991,Alemanha,,,,,, por 1000 pessoas,Quebra de série,10.4
1991,Áustria,,,,,, por 1000 pessoas,,12.2
1991,Bélgica,,,,,, por 1000 pessoas,,12.6
1991,Bulgária,,,,,, por 1000 pessoas,,11.1
1991,Chéquia,,,,,, por 1000 pessoas,,12.5
1991,Chipre,,,,,, por 1000 pessoas,,17.5
1991,Croácia,,,,,, por 1000 pessoas,,11.1
1991,Dinamarca,,,,,, por 1000 pessoas,,12.5
1991,Eslováquia,,,,,, por 1000 pessoas,,14.8
1991,Eslovénia,,,,,, por 1000 pessoas,,10.8
1991,Espanha,,,,,, por 1000 pessoas,,10.2
1991,Estónia,,,,,, por 1000 pessoas,,12.4
1991,Finlândia,,,,,, por 1000 pessoas,,13.0
1991,França,,,,,, por 1000 pessoas,x,
1991,Grécia,,,,,, por 1000 pessoas,,9.9
1991,Hungria,,,,,, por 1000 pessoas,,12.3
1991,Irlanda,,,,,, por 1000 pessoas,,14.9
1991,Itália,,,,,, por 1000 pessoas,,9.9
1991,Letónia,,,,,, por 1000 pessoas,,13.1
1991,Lituânia,,,,,, por 1000 pessoas,,15.1
1991,Luxemburgo,,,,,, por 1000 pessoas,,12.9
1991,Malta,,,,,, por 1000 pessoas,Quebra de série,14.6
1991,Países Baixos,,,,,, por 1000 pessoas,,13.2
1991,Polónia,,,,,, por 1000 pessoas,,14.3
1991,Portugal,,,,,, por 1000 pessoas,,11.7
1991,Roménia,,,,,, por 1000 pessoas,,12.0
1991,Suécia,,,,,, por 1000 pessoas,,14.4
1992,,Portugal,,,,, por 1000 pessoas,,11.5
1992,Alemanha,,,,,, por 1000 pessoas,,10.0
1992,Áustria,,,,,, por 1000 pessoas,,12.2
1992,Bélgica,,,,,, por 1000 pessoas,,12.4
1992,Bulgária,,,,,, por 1000 pessoas,,10.4
1992,Chéquia,,,,,, por 1000 pessoas,,11.8
1992,Chipre,,,,,, por 1000 pessoas,,18.6
1992,Croácia,,,,,, por 1000 pessoas,,10.3
1992,Dinamarca,,,,,, por 1000 pessoas,,13.1
1992,Eslováquia,,,,,, por 1000 pessoas,,14.1
1992,Eslovénia,,,,,, por 1000 pessoas,,10.0
1992,Espanha,,,,,, por 1000 pessoas,,10.1
1992,Estónia,,,,,, por 1000 pessoas,,11.8
1992,Finlândia,,,,,, por 1000 pessoas,,13.2
1992,França,,,,,, por 1000 pessoas,x,
1992,Grécia,,,,,, por 1000 pessoas,,10.0
1992,Hungria,,,,,, por 1000 pessoas,,11.7
1992,Irlanda,,,,,, por 1000 pessoas,,14.4
1992,Itália,,,,,, por 1000 pessoas,,10.0
1992,Letónia,,,,,, por 1000 pessoas,,12.1
1992,Lituânia,,,,,, por 1000 pessoas,,14.7
1992,Luxemburgo,,,,,, por 1000 pessoas,,13.1
1992,Malta,,,,,, por 1000 pessoas,,14.9
1992,Países Baixos,,,,,, por 1000 pessoas,,13.0
1992,Polónia,,,,,, por 1000 pessoas,,13.4
1992,Portugal,,,,,, por 1000 pessoas,,11.5
1992,Roménia,,,,,, por 1000 pessoas,,11.4
1992,Suécia,,,,,, por 1000 pessoas,,14.2
1993,,Portugal,,,,, por 1000 pessoas,,11.4
1993,Alemanha,,,,,, por 1000 pessoas,,9.8
1993,Áustria,,,,,, por 1000 pessoas,,12.0
1993,Bélgica,,,,,, por 1000 pessoas,,12.0
1993,Bulgária,,,,,, por 1000 pessoas,,10.0
1993,Chéquia,,,,,, por 1000 pessoas,,11.7
1993,Chipre,,,,,, por 1000 pessoas,,16.8
1993,Croácia,,,,,, por 1000 pessoas,,10.6
1993,Dinamarca,,,,,, por 1000 pessoas,,13.0
1993,Eslováquia,,,,,, por 1000 pessoas,,13.8
1993,Eslovénia,,,,,, por 1000 pessoas,,9.9
1993,Espanha,,,,,, por 1000 pessoas,,9.8
1993,Estónia,,,,,, por 1000 pessoas,,10.2
1993,Finlândia,,,,,, por 1000 pessoas,,12.8
1993,França,,,,,, por 1000 pessoas,x,
1993,Grécia,,,,,, por 1000 pessoas,,9.7
1993,Hungria,,,,,, por 1000 pessoas,,11.3
1993,Irlanda,,,,,, por 1000 pessoas,,13.8
1993,Itália,,,,,, por 1000 pessoas,,9.7
1993,Letónia,,,,,, por 1000 pessoas,,10.4
1993,Lituânia,,,,,, por 1000 pessoas,,12.9
1993,Luxemburgo,,,,,, por 1000 pessoas,,13.5
1993,Malta,,,,,, por 1000 pessoas,,13.9
1993,Países Baixos,,,,,, por 1000 pessoas,,12.8
1993,Polónia,,,,,, por 1000 pessoas,,12.9
1993,Portugal,,,,,, por 1000 pessoas,,11.4
1993,Roménia,,,,,, por 1000 pessoas,,11.0
1993,Suécia,,,,,, por 1000 pessoas,,13.5
1994,,Portugal,,,,, por 1000 pessoas,,10.9
1994,Alemanha,,,,,, por 1000 pessoas,,9.5
1994,Áustria,,,,,, por 1000 pessoas,,11.6
1994,Bélgica,,,,,, por 1000 pessoas,,11.5
1994,Bulgária,,,,,, por 1000 pessoas,,9.4
1994,Chéquia,,,,,, por 1000 pessoas,,10.3
1994,Chipre,,,,,, por 1000 pessoas,,16.2
1994,Croácia,,,,,, por 1000 pessoas,,10.4
1994,Dinamarca,,,,,, por 1000 pessoas,,13.4
1994,Eslováquia,,,,,, por 1000 pessoas,,12.4
1994,Eslovénia,,,,,, por 1000 pessoas,,9.8
1994,Espanha,,,,,, por 1000 pessoas,,9.4
1994,Estónia,,,,,, por 1000 pessoas,,9.7
1994,Finlândia,,,,,, por 1000 pessoas,,12.8
1994,França,,,,,, por 1000 pessoas,,12.5
1994,Grécia,,,,,, por 1000 pessoas,,9.9
1994,Hungria,,,,,, por 1000 pessoas,,11.2
1994,Irlanda,,,,,, por 1000 pessoas,,13.4
1994,Itália,,,,,, por 1000 pessoas,,9.4
1994,Letónia,,,,,, por 1000 pessoas,,9.6
1994,Lituânia,,,,,, por 1000 pessoas,,11.6
1994,Luxemburgo,,,,,, por 1000 pessoas,,13.5
1994,Malta,,,,,, por 1000 pessoas,,12.9
1994,Países Baixos,,,,,, por 1000 pessoas,,12.7
1994,Polónia,,,,,, por 1000 pessoas,,12.5
1994,Portugal,,,,,, por 1000 pessoas,,10.9
